Domain	Phylum	Class	Order	Family	Genus	Species	is_ethanol_resistant
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia_SGB49305	Non ethanol-resistant
Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas_micra	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_pacaense	Non ethanol-resistant
Bacteria	Bacillota	CFGB3009	OFGB3009	FGB3009	GGB9474	GGB9474_SGB14868	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Diplocloster	Diplocloster_modestus	Non ethanol-resistant
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_corporis	Non ethanol-resistant
Bacteria	Bacillota	CFGB1765	OFGB1765	FGB1765	GGB4605	GGB4605_SGB6376	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Christensenellaceae	Christensenella	Christensenella_minuta	Non ethanol-resistant
Bacteria	Bacillota	CFGB3172	OFGB3172	FGB3172	GGB10692	GGB10692_SGB17347	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_bovis	Non ethanol-resistant
Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister_succinatiphilus	Ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_SGB4421	Non ethanol-resistant
Bacteria	Bacillota	CFGB1474	OFGB1474	FGB1474	GGB3731	GGB3731_SGB5063	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	GGB3345	GGB3345_SGB4425	Ethanol-resistant
Bacteria	Tenericutes	CFGB1789	OFGB1789	FGB1789	GGB4754	GGB4754_SGB6584	Only ethanol treated samples
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella_SGB9298	Non ethanol-resistant
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_lascolaii	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_sp_AF13_28	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_sp_AF34_35BH	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB4708	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_unclassified_SGB15253	Non ethanol-resistant
Bacteria	Bacillota	CFGB1765	OFGB1765	FGB1765	GGB4597	GGB4597_SGB6359	Non ethanol-resistant
Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_pseudocatenulatum	Non ethanol-resistant
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella_seckii	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium_CLA_AA_H274	Non ethanol-resistant
Bacteria	Bacillota	CFGB1765	OFGB1765	FGB1765	GGB4604	GGB4604_SGB6370	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	GGB9595	GGB9595_SGB15018	Non ethanol-resistant
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp_AF17_16	Non ethanol-resistant
Bacteria	Bacillota	CFGB9119	OFGB9119	FGB9119	GGB4653	GGB4653_SGB6440	Non ethanol-resistant
Bacteria	Bacillota	CFGB38791	OFGB38791	FGB38791	GGB9252	GGB9252_SGB14196	Non ethanol-resistant
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB9434	GGB9434_SGB14812	Non ethanol-resistant
Bacteria	Bacillota	CFGB1337	OFGB1337	FGB1337	GGB3254	GGB3254_SGB4301	Non ethanol-resistant
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	GGB1550	GGB1550_SGB2134	Non ethanol-resistant
Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania_sp_1001095H_141210_F2	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	GGB9574	GGB9574_SGB14987	Non ethanol-resistant
Bacteria	Bacillota	CFGB1311	OFGB1311	FGB1311	GGB3142	GGB3142_SGB4155	Non ethanol-resistant
Bacteria	Proteobacteria	CFGB2403	OFGB2403	FGB2403	GGB6601	GGB6601_SGB9333	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_fuchuensis	Non ethanol-resistant
Bacteria	Bacillota	CFGB30287	OFGB30287	FGB30287	GGB42378	GGB42378_SGB59548	Non ethanol-resistant
Bacteria	Bacillota	CFGB10318	OFGB10318	FGB10318	GGB4664	GGB4664_SGB6452	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Gemella	Gemella_morbillorum	Only ethanol treated samples
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	GGB9813	GGB9813_SGB15447	Ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	GGB9642	GGB9642_SGB15119	Uncertain
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3740	GGB3740_SGB5077	Ethanol-resistant
Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus_fermentans	Ethanol-resistant
Bacteria	Bacillota	CFGB75721	OFGB75721	FGB75721	GGB9524	GGB9524_SGB14924	Uncertain
Bacteria	Bacillota	CFGB77566	OFGB77566	FGB77566	GGB51139	GGB51139_SGB71360	Non ethanol-resistant
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	Pyramidobacter_piscolens	Ethanol-resistant
Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus_intestini	Non ethanol-resistant
Bacteria	Bacillota	CFGB1765	OFGB1765	FGB1765	GGB4583	GGB4583_SGB6334	Uncertain
Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_unclassified	Erysipelotrichaceae_bacterium_LH1062	Uncertain
Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_carnosus	Non ethanol-resistant
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_grimontii	Uncertain
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_clarus	Non ethanol-resistant
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_cancerogenus	Non ethanol-resistant
Bacteria	Bacillota	CFGB3054	OFGB3054	FGB3054	GGB9694	GGB9694_SGB15204	Non ethanol-resistant
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_argentoratense	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_sp_An138	Non ethanol-resistant
Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae_unclassified	Anaerolineaceae_bacterium_oral_taxon_439	Non ethanol-resistant
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Lawsonellaceae	Lawsonella	Lawsonella_SGB3665	Non ethanol-resistant
Bacteria	Bacillota	CFGB4529	OFGB4529	FGB4529	GGB3654	GGB3654_SGB4965	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	GGB3486	GGB3486_SGB4658	Non ethanol-resistant
Bacteria	Bacillota	CFGB1012	OFGB1012	FGB1012	GGB2657	GGB2657_SGB3578	Non ethanol-resistant
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_gordonii	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Sarcina	Sarcina_ventriculi	Uncertain
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_freundii	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium_Marseille_Q4139	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_gallinarum	Non ethanol-resistant
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_paralvei	Non ethanol-resistant
Bacteria	Bacillota	CFGB79224	OFGB79224	FGB79224	GGB28880	GGB28880_SGB41560	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	GGB3277	GGB3277_SGB4327	Only ethanol treated samples
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_propionicigenes	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	GGB36331	GGB36331_SGB15121	Uncertain
Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Baileyella	Baileyella_intestinalis	Non ethanol-resistant
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Mesosutterella	Mesosutterella_multiformis	Non ethanol-resistant
Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus_massiliensis	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	GGB9623	GGB9623_SGB15075	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	GGB3532	GGB3532_SGB4720	Non ethanol-resistant
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	GGB51960	GGB51960_SGB72480	Non ethanol-resistant
Bacteria	Bacillota	CFGB2930	OFGB2930	FGB2930	GGB9253	GGB9253_SGB14198	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales_unclassified	Massilistercora	Massilistercora_timonensis	Non ethanol-resistant
Bacteria	Bacillota	CFGB2890	OFGB2890	FGB2890	GGB9199	GGB9199_SGB14138	Non ethanol-resistant
Bacteria	Bacillota	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Negativibacillus	Negativibacillus_massiliensis	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_mucosae	Non ethanol-resistant
Bacteria	Bacillota	CFGB1227	OFGB1227	FGB1227	GGB3000	GGB3000_SGB3991	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	GGB9641	GGB9641_SGB15117	Non ethanol-resistant
Bacteria	Bacillota	CFGB3054	OFGB3054	FGB3054	GGB9582	GGB9582_SGB15000	Non ethanol-resistant
Bacteria	Bacillota	CFGB2840	OFGB2840	FGB2840	GGB9091	GGB9091_SGB14020	Non ethanol-resistant
Bacteria	Bacillota	CFGB3054	OFGB3054	FGB3054	GGB33512	GGB33512_SGB15201	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_An135	Non ethanol-resistant
Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia	Alloscardovia_omnicolens	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_tertium	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_raffinolactis	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	GGB9453	GGB9453_SGB14845	Non ethanol-resistant
Bacteria	Bacillota	CFGB45503	OFGB45503	FGB45503	GGB48165	GGB48165_SGB66168	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_sobrinus	Non ethanol-resistant
Bacteria	Bacillota	CFGB79245	OFGB79245	FGB79245	GGB3510	GGB3510_SGB4687	Non ethanol-resistant
Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella_denticariosi	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_pneumoniae	Non ethanol-resistant
Bacteria	Bacillota	CFGB72899	OFGB72899	FGB72899	GGB4611	GGB4611_SGB6385	Non ethanol-resistant
Bacteria	Bacillota	CFGB11257	OFGB11257	FGB11257	GGB74802	GGB74802_SGB47402	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Zhenhengia	Zhenhengia_yiwuensis	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_An10	Non ethanol-resistant
Bacteria	Bacillota	CFGB1227	OFGB1227	FGB1227	GGB3002	GGB3002_SGB3993	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_sp_An14	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_sp_An131	Non ethanol-resistant
Bacteria	Bacillota	CFGB2845	OFGB2845	FGB2845	GGB9115	GGB9115_SGB14048	Non ethanol-resistant
Bacteria	Bacillota	CFGB3054	OFGB3054	FGB3054	GGB9695	GGB9695_SGB15209	Non ethanol-resistant
Bacteria	Bacillota	CFGB2838	OFGB2838	FGB2838	GGB9086	GGB9086_SGB14014	Non ethanol-resistant
Bacteria	Bacillota	CFGB3009	OFGB3009	FGB3009	GGB9476	GGB9476_SGB14870	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_phocaeense	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_AGMB03687	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_hirae	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_gilvus	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_paraplantarum	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_devriesei	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_pseudoavium	Non ethanol-resistant
Bacteria	Bacillota	CFGB3041	OFGB3041	FGB3041	GGB9547	GGB9547_SGB14953	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3816	GGB3816_SGB5181	Non ethanol-resistant
Bacteria	Bacillota	CFGB3072	OFGB3072	FGB3072	GGB9782	GGB9782_SGB15403	Non ethanol-resistant
Bacteria	Bacillota	CFGB1347	OFGB1347	FGB1347	GGB3289	GGB3289_SGB4343	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoruminococcus	Pseudoruminococcus_massiliensis	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3678	GGB3678_SGB4991	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB42689	GGB42689_SGB59892	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3737	GGB3737_SGB5071	Uncertain
Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium_SGB66626	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia_porci	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Anaeromassilibacillus	Anaeromassilibacillus_sp_An172	Uncertain
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB74505	GGB74505_SGB47518	Uncertain
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum_lactatifermentans	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	Eisenbergiella_massiliensis	Uncertain
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3817	GGB3817_SGB5182	Non ethanol-resistant
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Dakarella	Dakarella_massiliensis	Non ethanol-resistant
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enteroscipio	Enteroscipio_rubneri	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	Eisenbergiella_sp_OF01_20	Non ethanol-resistant
Bacteria	Bacillota	CFGB3009	OFGB3009	FGB3009	GGB31234	GGB31234_SGB14869	Non ethanol-resistant
Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilicoli	Massilicoli_timonensis	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Monoglobus	Monoglobus_pectinilyticus	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_gauvreauii	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia_marasmi	Non ethanol-resistant
Bacteria	Bacillota	CFGB75721	OFGB75721	FGB75721	GGB9523	GGB9523_SGB14922	Non ethanol-resistant
Bacteria	Candidatus_Melainabacteria	CFGB2107	OFGB2107	FGB2107	GGB6010	GGB6010_SGB8637	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_avium	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_D5	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3678	GGB3678_SGB4992	Non ethanol-resistant
Bacteria	Bacillota	CFGB79326	OFGB79326	FGB79326	GGB43675	GGB43675_SGB61016	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium_divergens	Non ethanol-resistant
Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB13283	GGB13283_SGB4948	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3496	GGB3496_SGB4671	Non ethanol-resistant
Bacteria	Bacillota	CFGB2906	OFGB2906	FGB2906	GGB9225	GGB9225_SGB14166	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3519	GGB3519_SGB4698	Non ethanol-resistant
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_intermedius	Only ethanol treated samples
Bacteria	Bacillota	CFGB2979	OFGB2979	FGB2979	GGB40351	GGB40351_SGB14301	Non ethanol-resistant
Bacteria	Candidatus_Melainabacteria	CFGB2106	OFGB2106	FGB2106	GGB5980	GGB5980_SGB8599	Uncertain
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	GGB9580	GGB9580_SGB14998	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Butyricicoccus	Butyricicoccus_faecihominis	Non ethanol-resistant
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_neonatale	Non ethanol-resistant
Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_obesiensis	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Gemella	Gemella_asaccharolytica	Only ethanol treated samples
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Lawsonellaceae	Lawsonella	Lawsonella_clevelandensis	Only ethanol treated samples
Bacteria	Candidatus_Saccharibacteria	Candidatus_Nanosyncoccalia	Candidatus_Nanogingivales	Candidatus_Nanogingivalaceae	GGB12785	GGB12785_SGB19823	Only ethanol treated samples
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_subflava	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB3385	GGB3385_SGB4471	Only ethanol treated samples
Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_SGB5880	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_sanfranciscensis	Only ethanol treated samples
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_dentalis	Only ethanol treated samples
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia_meyeri	Only ethanol treated samples
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus_oeni	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_garvieae	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_orisratti	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_ferus	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_laudensis	Only ethanol treated samples
Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas_funiformis	Only ethanol treated samples
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Saccharimonadales	Candidatus_Saccharimonadaceae	Candidatus_Nanosynsacchari	Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Only ethanol treated samples
Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Turicibacteraceae	GGB41904	GGB41904_SGB59003	Only ethanol treated samples
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella_sp_oral_taxon_807	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Paeniclostridium	Eubacterium_tenue	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_butyricum	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB28886	GGB28886_SGB41567	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	GGB42184	GGB42184_SGB59334	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Tyzzerella	Tyzzerella_SGB4454	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Gemella	Gemella_haemolysans	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter_mayombei	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	Cytobacillus_stercorigallinarum	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus_clausii	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Gemella	Gemella_SGB7293	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_oral_taxon_096	Only ethanol treated samples
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_asburiae	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium_sordellii	Only ethanol treated samples
Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_culturomicium	Only ethanol treated samples
Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_reuteri	Only ethanol treated samples
